web-scraper-order,web-scraper-start-url,titl,imag-src,click,click-href,conte,revie,star,author,click_user,click_user-href,user_name,user_follow,user_fans,user_star,user_location,user_id,user_desc,user_sex
"1749655095-11","https://www.xiaohongshu.com/search_result?keyword=%25E7%259C%259F%25E5%2581%2587%25E6%2596%25B0%25E4%25BC%259A%25E9%2599%2588%25E7%259A%25AE&source=web_user_page","新会陈皮求鉴定真假","https://sns-webpic-qc.xhscdn.com/202506112317/7b8c47c53ac84d63ca46dfa220ce25af/1040g2sg31g1okdeb06dg5n9ef8ok680sv7l30ko!nc_n_webp_prv_1","","https://www.xiaohongshu.com/search_result/67f5d6fb000000001d02653e?xsec_token=ABfsxVYDGl6F8t9rpnNQccvviAU65Be0T9d3k-Yqag1eU=&xsec_source=","商家说9年陈皮。
刚买的陈皮到了，有没有参考下是真还是假的。
打开闻味道很香，看油包有些又看不到。#陈皮","[{""revie"":""雨儿🐳🐳都是断片？04-09赞2萝卜爱吃兔子🐰作者是啊，全部断片的04-09赞回复展开 1 条回复""},{""revie"":""美丽赵美丽04-09赞2美丽赵美丽家人们可以帮我也看看吗04-09赞回复展开 1 条回复""},{""revie"":""晴天有雨还可以，试味04-11赞回复""},{""revie"":""slientstorm没看出来04-10赞回复""},{""revie"":""Jasmine看起来是真，我这个2016年纯生晒的也是差不多这个颜色，有些油包看不到是正常，哪怕同一个果园同一批果，总有“漏网之鱼”长得不好，但是陈香味应该是一致的04-09赞回复""},{""revie"":""新会陈皮农村小伙五六年的皮，可以喝04-09赞回复""},{""revie"":""老陈新会陈皮皮不错，年份应该没那么高04-09赞回复""},{""revie"":""皮哥外观挺好的，品质就需要鉴别一下04-09赞回复""},{""revie"":""新会能匠陈皮商行是否能持续的香？04-09赞回复""},{""revie"":""淼淼（只卖好皮）挺好的呀，看起来品相不错的04-09赞回复""}]","6","萝卜爱吃兔子🐰","皮哥","https://www.xiaohongshu.com/user/profile/6305afeb000000000f0079e7?channel_type=web_note_detail_r10&parent_page_channel_type=web_user_board&xsec_token=ABftr-eulomTB9dbgVkRERnwv4mfaGpdYKZF4VnQelbzQ=&xsec_source=pc_comment","皮哥","1375","1084","911","IP属地：广东","小红书号：3813634695","极度追求陈皮品质，对市场乱痛心疾首。
坚持传播正确陈皮知识。
可以为大家做陈皮的鉴别。
打造一个干净能喝陈皮圈子
有兴趣作鉴别可以点关注私信","<div class=""gender"" data-v-4947d265=""""><svg class=""reds-icon"" width=""12"" height=""12"" data-v-4947d265="""" data-v-55b36ac6=""""><use xlink:href=""#male"" data-v-55b36ac6=""""></use></svg><span class=""gender-text"" data-v-4947d265="""">42岁</span></div>"
"1749655107-12","https://www.xiaohongshu.com/search_result?keyword=%25E7%259C%259F%25E5%2581%2587%25E6%2596%25B0%25E4%25BC%259A%25E9%2599%2588%25E7%259A%25AE&source=web_user_page","新会陈皮求鉴定真假","https://sns-webpic-qc.xhscdn.com/202506112317/7b8c47c53ac84d63ca46dfa220ce25af/1040g2sg31g1okdeb06dg5n9ef8ok680sv7l30ko!nc_n_webp_prv_1","","https://www.xiaohongshu.com/search_result/67f5d6fb000000001d02653e?xsec_token=ABfsxVYDGl6F8t9rpnNQccvviAU65Be0T9d3k-Yqag1eU=&xsec_source=","商家说9年陈皮。
刚买的陈皮到了，有没有参考下是真还是假的。
打开闻味道很香，看油包有些又看不到。#陈皮","[{""revie"":""雨儿🐳🐳都是断片？04-09赞2萝卜爱吃兔子🐰作者是啊，全部断片的04-09赞回复展开 1 条回复""},{""revie"":""美丽赵美丽04-09赞2美丽赵美丽家人们可以帮我也看看吗04-09赞回复展开 1 条回复""},{""revie"":""晴天有雨还可以，试味04-11赞回复""},{""revie"":""slientstorm没看出来04-10赞回复""},{""revie"":""Jasmine看起来是真，我这个2016年纯生晒的也是差不多这个颜色，有些油包看不到是正常，哪怕同一个果园同一批果，总有“漏网之鱼”长得不好，但是陈香味应该是一致的04-09赞回复""},{""revie"":""新会陈皮农村小伙五六年的皮，可以喝04-09赞回复""},{""revie"":""老陈新会陈皮皮不错，年份应该没那么高04-09赞回复""},{""revie"":""皮哥外观挺好的，品质就需要鉴别一下04-09赞回复""},{""revie"":""新会能匠陈皮商行是否能持续的香？04-09赞回复""},{""revie"":""淼淼（只卖好皮）挺好的呀，看起来品相不错的04-09赞回复""}]","6","萝卜爱吃兔子🐰","老陈新会陈皮","https://www.xiaohongshu.com/user/profile/5fa927ca000000000100be2a?channel_type=web_note_detail_r10&parent_page_channel_type=web_user_board&xsec_token=ABaxX06YfnxUVTMyM-22poW-20D-m2JPjDu0nAktg3doU=&xsec_source=pc_comment","老陈新会陈皮","79","357","632","IP属地：广东","小红书号：1096278245","科普正宗新会陈皮知识
新会陈皮，源头直供
只做真实年份，真实产区
品质即人品，永续经营","<div class=""gender"" data-v-4947d265=""""><svg class=""reds-icon"" width=""12"" height=""12"" data-v-4947d265="""" data-v-55b36ac6=""""><use xlink:href=""#male"" data-v-55b36ac6=""""></use></svg><!----></div>"
"1749655122-13","https://www.xiaohongshu.com/search_result?keyword=%25E7%259C%259F%25E5%2581%2587%25E6%2596%25B0%25E4%25BC%259A%25E9%2599%2588%25E7%259A%25AE&source=web_user_page","新会陈皮求鉴定真假","https://sns-webpic-qc.xhscdn.com/202506112317/7b8c47c53ac84d63ca46dfa220ce25af/1040g2sg31g1okdeb06dg5n9ef8ok680sv7l30ko!nc_n_webp_prv_1","","https://www.xiaohongshu.com/search_result/67f5d6fb000000001d02653e?xsec_token=ABfsxVYDGl6F8t9rpnNQccvviAU65Be0T9d3k-Yqag1eU=&xsec_source=","商家说9年陈皮。
刚买的陈皮到了，有没有参考下是真还是假的。
打开闻味道很香，看油包有些又看不到。#陈皮","[{""revie"":""雨儿🐳🐳都是断片？04-09赞2萝卜爱吃兔子🐰作者是啊，全部断片的04-09赞回复展开 1 条回复""},{""revie"":""美丽赵美丽04-09赞2美丽赵美丽家人们可以帮我也看看吗04-09赞回复展开 1 条回复""},{""revie"":""晴天有雨还可以，试味04-11赞回复""},{""revie"":""slientstorm没看出来04-10赞回复""},{""revie"":""Jasmine看起来是真，我这个2016年纯生晒的也是差不多这个颜色，有些油包看不到是正常，哪怕同一个果园同一批果，总有“漏网之鱼”长得不好，但是陈香味应该是一致的04-09赞回复""},{""revie"":""新会陈皮农村小伙五六年的皮，可以喝04-09赞回复""},{""revie"":""老陈新会陈皮皮不错，年份应该没那么高04-09赞回复""},{""revie"":""皮哥外观挺好的，品质就需要鉴别一下04-09赞回复""},{""revie"":""新会能匠陈皮商行是否能持续的香？04-09赞回复""},{""revie"":""淼淼（只卖好皮）挺好的呀，看起来品相不错的04-09赞回复""}]","6","萝卜爱吃兔子🐰","新会陈皮农村小伙","https://www.xiaohongshu.com/user/profile/61c7ef7a00000000100098a5?channel_type=web_note_detail_r10&parent_page_channel_type=web_user_board&xsec_token=AB6uvwtljZIdw9zbY2YlpHDARnIkbT_L-uQrHcqBlVFWg=&xsec_source=pc_comment","新会陈皮农村小伙","1325","1132","763","IP属地：广东","小红书号：2802588178","自新会本地人，自种自销，太阳晒岀来陈皮健康耐煮好味道，佛是交好友！","<div class=""gender"" data-v-4947d265=""""><svg class=""reds-icon"" width=""12"" height=""12"" data-v-4947d265="""" data-v-55b36ac6=""""><use xlink:href=""#male"" data-v-55b36ac6=""""></use></svg><!----></div>"
"1749655135-14","https://www.xiaohongshu.com/search_result?keyword=%25E7%259C%259F%25E5%2581%2587%25E6%2596%25B0%25E4%25BC%259A%25E9%2599%2588%25E7%259A%25AE&source=web_user_page","新会陈皮求鉴定真假","https://sns-webpic-qc.xhscdn.com/202506112317/7b8c47c53ac84d63ca46dfa220ce25af/1040g2sg31g1okdeb06dg5n9ef8ok680sv7l30ko!nc_n_webp_prv_1","","https://www.xiaohongshu.com/search_result/67f5d6fb000000001d02653e?xsec_token=ABfsxVYDGl6F8t9rpnNQccvviAU65Be0T9d3k-Yqag1eU=&xsec_source=","商家说9年陈皮。
刚买的陈皮到了，有没有参考下是真还是假的。
打开闻味道很香，看油包有些又看不到。#陈皮","[{""revie"":""雨儿🐳🐳都是断片？04-09赞2萝卜爱吃兔子🐰作者是啊，全部断片的04-09赞回复展开 1 条回复""},{""revie"":""美丽赵美丽04-09赞2美丽赵美丽家人们可以帮我也看看吗04-09赞回复展开 1 条回复""},{""revie"":""晴天有雨还可以，试味04-11赞回复""},{""revie"":""slientstorm没看出来04-10赞回复""},{""revie"":""Jasmine看起来是真，我这个2016年纯生晒的也是差不多这个颜色，有些油包看不到是正常，哪怕同一个果园同一批果，总有“漏网之鱼”长得不好，但是陈香味应该是一致的04-09赞回复""},{""revie"":""新会陈皮农村小伙五六年的皮，可以喝04-09赞回复""},{""revie"":""老陈新会陈皮皮不错，年份应该没那么高04-09赞回复""},{""revie"":""皮哥外观挺好的，品质就需要鉴别一下04-09赞回复""},{""revie"":""新会能匠陈皮商行是否能持续的香？04-09赞回复""},{""revie"":""淼淼（只卖好皮）挺好的呀，看起来品相不错的04-09赞回复""}]","6","萝卜爱吃兔子🐰","Jasmine","https://www.xiaohongshu.com/user/profile/5d18399f000000001102e23e?channel_type=web_note_detail_r10&parent_page_channel_type=web_user_board&xsec_token=ABbK3TZPwd-3ayqdCqZKgDOU4eBZFfLl2L6G02wUNGIcI=&xsec_source=pc_comment","Jasmine","356","61","2837","IP属地：广东","小红书号：931657952","🏡家有小果园 纯生晒 🉑以小小杀价
🍊自然陈化 正常晾晒 不刻意干湿循环
2️⃣0️⃣1️⃣6️⃣年陈皮🈶少量断皮
2️⃣0️⃣2️⃣1️⃣年整皮还可以正常供应
再分享一些考证经验 备考日常","<div class=""gender"" data-v-4947d265=""""><svg class=""reds-icon"" width=""12"" height=""12"" data-v-4947d265="""" data-v-55b36ac6=""""><use xlink:href=""#female"" data-v-55b36ac6=""""></use></svg><!----></div>"
"1749655148-15","https://www.xiaohongshu.com/search_result?keyword=%25E7%259C%259F%25E5%2581%2587%25E6%2596%25B0%25E4%25BC%259A%25E9%2599%2588%25E7%259A%25AE&source=web_user_page","新会陈皮求鉴定真假","https://sns-webpic-qc.xhscdn.com/202506112317/7b8c47c53ac84d63ca46dfa220ce25af/1040g2sg31g1okdeb06dg5n9ef8ok680sv7l30ko!nc_n_webp_prv_1","","https://www.xiaohongshu.com/search_result/67f5d6fb000000001d02653e?xsec_token=ABfsxVYDGl6F8t9rpnNQccvviAU65Be0T9d3k-Yqag1eU=&xsec_source=","商家说9年陈皮。
刚买的陈皮到了，有没有参考下是真还是假的。
打开闻味道很香，看油包有些又看不到。#陈皮","[{""revie"":""雨儿🐳🐳都是断片？04-09赞2萝卜爱吃兔子🐰作者是啊，全部断片的04-09赞回复展开 1 条回复""},{""revie"":""美丽赵美丽04-09赞2美丽赵美丽家人们可以帮我也看看吗04-09赞回复展开 1 条回复""},{""revie"":""晴天有雨还可以，试味04-11赞回复""},{""revie"":""slientstorm没看出来04-10赞回复""},{""revie"":""Jasmine看起来是真，我这个2016年纯生晒的也是差不多这个颜色，有些油包看不到是正常，哪怕同一个果园同一批果，总有“漏网之鱼”长得不好，但是陈香味应该是一致的04-09赞回复""},{""revie"":""新会陈皮农村小伙五六年的皮，可以喝04-09赞回复""},{""revie"":""老陈新会陈皮皮不错，年份应该没那么高04-09赞回复""},{""revie"":""皮哥外观挺好的，品质就需要鉴别一下04-09赞回复""},{""revie"":""新会能匠陈皮商行是否能持续的香？04-09赞回复""},{""revie"":""淼淼（只卖好皮）挺好的呀，看起来品相不错的04-09赞回复""}]","6","萝卜爱吃兔子🐰","slientstorm","https://www.xiaohongshu.com/user/profile/5c515b4c000000001102788c?channel_type=web_note_detail_r10&parent_page_channel_type=web_user_board&xsec_token=AB9zIykpaZnmI1HRKPl1LIKZVlu1fJHeDPkOEilYsPyPg=&xsec_source=pc_comment","slientstorm","23","26","195","IP属地：广东","小红书号：965359498","在程序的天空下搬砖",""
"1749655160-16","https://www.xiaohongshu.com/search_result?keyword=%25E7%259C%259F%25E5%2581%2587%25E6%2596%25B0%25E4%25BC%259A%25E9%2599%2588%25E7%259A%25AE&source=web_user_page","新会陈皮求鉴定真假","https://sns-webpic-qc.xhscdn.com/202506112317/7b8c47c53ac84d63ca46dfa220ce25af/1040g2sg31g1okdeb06dg5n9ef8ok680sv7l30ko!nc_n_webp_prv_1","","https://www.xiaohongshu.com/search_result/67f5d6fb000000001d02653e?xsec_token=ABfsxVYDGl6F8t9rpnNQccvviAU65Be0T9d3k-Yqag1eU=&xsec_source=","商家说9年陈皮。
刚买的陈皮到了，有没有参考下是真还是假的。
打开闻味道很香，看油包有些又看不到。#陈皮","[{""revie"":""雨儿🐳🐳都是断片？04-09赞2萝卜爱吃兔子🐰作者是啊，全部断片的04-09赞回复展开 1 条回复""},{""revie"":""美丽赵美丽04-09赞2美丽赵美丽家人们可以帮我也看看吗04-09赞回复展开 1 条回复""},{""revie"":""晴天有雨还可以，试味04-11赞回复""},{""revie"":""slientstorm没看出来04-10赞回复""},{""revie"":""Jasmine看起来是真，我这个2016年纯生晒的也是差不多这个颜色，有些油包看不到是正常，哪怕同一个果园同一批果，总有“漏网之鱼”长得不好，但是陈香味应该是一致的04-09赞回复""},{""revie"":""新会陈皮农村小伙五六年的皮，可以喝04-09赞回复""},{""revie"":""老陈新会陈皮皮不错，年份应该没那么高04-09赞回复""},{""revie"":""皮哥外观挺好的，品质就需要鉴别一下04-09赞回复""},{""revie"":""新会能匠陈皮商行是否能持续的香？04-09赞回复""},{""revie"":""淼淼（只卖好皮）挺好的呀，看起来品相不错的04-09赞回复""}]","6","萝卜爱吃兔子🐰","晴天有雨","https://www.xiaohongshu.com/user/profile/5ee1aff70000000001007572?channel_type=web_note_detail_r10&parent_page_channel_type=web_user_board&xsec_token=AB5xoz-0_ua8BjKKNzMCLNnlUOk5b-_N7QJIPvejCXaZY=&xsec_source=pc_comment","晴天有雨","70","68","518","IP属地：广东","小红书号：179325597","记录生活，学习放平心态","<div class=""gender"" data-v-4947d265=""""><svg class=""reds-icon"" width=""12"" height=""12"" data-v-4947d265="""" data-v-55b36ac6=""""><use xlink:href=""#female"" data-v-55b36ac6=""""></use></svg><!----></div>"
"1749655180-17","https://www.xiaohongshu.com/search_result?keyword=%25E7%259C%259F%25E5%2581%2587%25E6%2596%25B0%25E4%25BC%259A%25E9%2599%2588%25E7%259A%25AE&source=web_user_page","新会陈皮求鉴定真假","https://sns-webpic-qc.xhscdn.com/202506112317/7b8c47c53ac84d63ca46dfa220ce25af/1040g2sg31g1okdeb06dg5n9ef8ok680sv7l30ko!nc_n_webp_prv_1","","https://www.xiaohongshu.com/search_result/67f5d6fb000000001d02653e?xsec_token=ABfsxVYDGl6F8t9rpnNQccvviAU65Be0T9d3k-Yqag1eU=&xsec_source=","商家说9年陈皮。
刚买的陈皮到了，有没有参考下是真还是假的。
打开闻味道很香，看油包有些又看不到。#陈皮","[{""revie"":""雨儿🐳🐳都是断片？04-09赞2萝卜爱吃兔子🐰作者是啊，全部断片的04-09赞回复展开 1 条回复""},{""revie"":""美丽赵美丽04-09赞2美丽赵美丽家人们可以帮我也看看吗04-09赞回复展开 1 条回复""},{""revie"":""晴天有雨还可以，试味04-11赞回复""},{""revie"":""slientstorm没看出来04-10赞回复""},{""revie"":""Jasmine看起来是真，我这个2016年纯生晒的也是差不多这个颜色，有些油包看不到是正常，哪怕同一个果园同一批果，总有“漏网之鱼”长得不好，但是陈香味应该是一致的04-09赞回复""},{""revie"":""新会陈皮农村小伙五六年的皮，可以喝04-09赞回复""},{""revie"":""老陈新会陈皮皮不错，年份应该没那么高04-09赞回复""},{""revie"":""皮哥外观挺好的，品质就需要鉴别一下04-09赞回复""},{""revie"":""新会能匠陈皮商行是否能持续的香？04-09赞回复""},{""revie"":""淼淼（只卖好皮）挺好的呀，看起来品相不错的04-09赞回复""}]","6","萝卜爱吃兔子🐰","美丽赵美丽","https://www.xiaohongshu.com/user/profile/593aa8215e87e75d5dd607e7?channel_type=web_note_detail_r10&parent_page_channel_type=web_user_board&xsec_token=ABxh6tOi9UmmyCuEwVaebXttn5ZOe6EOhPJUKHdten__A=&xsec_source=pc_comment","美丽赵美丽","664","334","930","IP属地：安徽","小红书号：Y56542206","还没有简介","<div class=""gender"" data-v-4947d265=""""><svg class=""reds-icon"" width=""12"" height=""12"" data-v-4947d265="""" data-v-55b36ac6=""""><use xlink:href=""#female"" data-v-55b36ac6=""""></use></svg><!----></div>"
"1749655197-18","https://www.xiaohongshu.com/search_result?keyword=%25E7%259C%259F%25E5%2581%2587%25E6%2596%25B0%25E4%25BC%259A%25E9%2599%2588%25E7%259A%25AE&source=web_user_page","新会陈皮求鉴定真假","https://sns-webpic-qc.xhscdn.com/202506112317/7b8c47c53ac84d63ca46dfa220ce25af/1040g2sg31g1okdeb06dg5n9ef8ok680sv7l30ko!nc_n_webp_prv_1","","https://www.xiaohongshu.com/search_result/67f5d6fb000000001d02653e?xsec_token=ABfsxVYDGl6F8t9rpnNQccvviAU65Be0T9d3k-Yqag1eU=&xsec_source=","商家说9年陈皮。
刚买的陈皮到了，有没有参考下是真还是假的。
打开闻味道很香，看油包有些又看不到。#陈皮","[{""revie"":""雨儿🐳🐳都是断片？04-09赞2萝卜爱吃兔子🐰作者是啊，全部断片的04-09赞回复展开 1 条回复""},{""revie"":""美丽赵美丽04-09赞2美丽赵美丽家人们可以帮我也看看吗04-09赞回复展开 1 条回复""},{""revie"":""晴天有雨还可以，试味04-11赞回复""},{""revie"":""slientstorm没看出来04-10赞回复""},{""revie"":""Jasmine看起来是真，我这个2016年纯生晒的也是差不多这个颜色，有些油包看不到是正常，哪怕同一个果园同一批果，总有“漏网之鱼”长得不好，但是陈香味应该是一致的04-09赞回复""},{""revie"":""新会陈皮农村小伙五六年的皮，可以喝04-09赞回复""},{""revie"":""老陈新会陈皮皮不错，年份应该没那么高04-09赞回复""},{""revie"":""皮哥外观挺好的，品质就需要鉴别一下04-09赞回复""},{""revie"":""新会能匠陈皮商行是否能持续的香？04-09赞回复""},{""revie"":""淼淼（只卖好皮）挺好的呀，看起来品相不错的04-09赞回复""}]","6","萝卜爱吃兔子🐰","雨儿🐳🐳","https://www.xiaohongshu.com/user/profile/5b4326b04eacab73c9c6a678?channel_type=web_note_detail_r10&parent_page_channel_type=web_user_board&xsec_token=ABHSy2zVCxYfTXTo9UVME2vLPMD3nQZdc4hMmu_5EuZCA=&xsec_source=pc_comment","雨儿🐳🐳","343","152","518","IP属地：广东","小红书号：639489322","有一个超级爱囤陈皮的老公🦌@ℳও🕊平安ꫛ喜樂࿐ᩚও","<div class=""gender"" data-v-4947d265=""""><svg class=""reds-icon"" width=""12"" height=""12"" data-v-4947d265="""" data-v-55b36ac6=""""><use xlink:href=""#female"" data-v-55b36ac6=""""></use></svg><span class=""gender-text"" data-v-4947d265="""">巨蟹座</span></div>"
"1749655204-19","https://www.xiaohongshu.com/search_result?keyword=%25E7%259C%259F%25E5%2581%2587%25E6%2596%25B0%25E4%25BC%259A%25E9%2599%2588%25E7%259A%25AE&source=web_user_page","新会陈皮与老陈皮如何鉴别真假","https://sns-webpic-qc.xhscdn.com/202506112317/464309b070c209db56acf3f28abe6516/1040g2sg310u357qj6odg5nvim8608e49pqd7e0g!nc_n_webp_mw_1","","https://www.xiaohongshu.com/search_result/66068eb4000000001a00d508?xsec_token=AB_i0z1CtHwVufvmQxTR_00oipWaX-Bx5ykjlDLA7hFkY=&xsec_source=","新会陈皮和老陈皮是中国传统名优特产品，因其独特的制作工艺和药用价值而闻名于世。然而，由于其价值较高，市场上也存在着一些假冒伪劣的情况。因此，了解如何鉴别新会陈皮和老陈皮的真伪成为了重要的问题。
可以通过外观来初步判断新会陈皮和老陈皮的真假。一般来说，真正的新会陈皮和老陈皮外观颜色较为均匀，色泽自然，皮质看起来有些发亮。而假冒伪劣的陈皮往往颜色不均匀，甚至会有斑点和杂质。此外，真陈皮在手感上也具有一定的油腻感，而假冒伪劣的陈皮则会触感粗糙，甚至有异味。
可以通过闻味来进一步辨别新会陈皮和老陈皮的真伪。正宗的新会陈皮和老陈皮具有独特的香气，气味浓郁而持久。而假冒伪劣的陈皮则香气淡薄，甚至有一些怪味。因此，只要用鼻子仔细闻，就能分辨出真假。
真正的新会陈皮和老陈皮在口感上也具有明显的特点。新会陈皮和老陈皮的口感应该醇厚、甘甜，并且带有一定的酸味。而假陈皮往往口感较差，甚至有些苦涩。因此，只要细品一口，就能辨别其真伪。
鉴别陈皮的真假除了根据外观、气味和口感之外，还可以通过了解陈皮的产地和制作工艺来进行鉴别。新会陈皮是广东新会市的特产，而老陈皮则是外地生产的，两者的产地不同，自然也会有一些差别。此外，新会陈皮和老陈皮的制作工艺也不尽相同，工艺精湛的陈皮往往品质更佳。
要想准确鉴别新会陈皮和老陈皮的真伪，需要多方面的判断。除了通过外观、气味、口感等方面的观察之外，还可以了解陈皮的产地和制作工艺来进一步进行鉴别。毕竟，只有选购到正宗的新会陈皮和老陈皮，才能真正享受到它们独特的风味和药用价值。#陈皮 #陈皮知识 #新会陈皮","[]","赞","。。","","","","","","","","","",""
"1749655223-20","https://www.xiaohongshu.com/search_result?keyword=%25E7%259C%259F%25E5%2581%2587%25E6%2596%25B0%25E4%25BC%259A%25E9%2599%2588%25E7%259A%25AE&source=web_user_page","新会陈皮冷知识：关于“落地皮”的","https://sns-webpic-qc.xhscdn.com/202506112317/119447feabf0390c38cd60e04395761f/1040g2sg31gunel5o3aig5n1ircghe3lsdlthah8!nc_n_webp_mw_1","","https://www.xiaohongshu.com/search_result/681355ab000000002202d61f?xsec_token=ABL2RU5XPuhTY6p-bhxJnul9tcKQiHATUlNGvGZ_DxTAk=&xsec_source=","最近有朋友问我：“买到的陈皮又苦又涩，是不是踩坑了？”今天就来聊聊新会陈皮里容易被忽视的“落地皮”，教你避坑！
	
一、啥是“落地皮”？
简单说，就是自然掉在地上的柑果皮。
✅ 特征：
	
- 🔴没果蒂（果蒂处平滑，不像人工采摘留有“剪刀口”）。
	
- 🔵果皮颜色不均匀，可能带褐色斑点（落地后接触泥土受潮或被虫蛀）。
	
- ⚪口感偏苦涩，香气寡淡（果子成熟度不够或腐烂后营养流失）。
	
二、为啥会有落地皮？
不是所有“掉地上的果子”都能变陈皮！常见原因有这4种：
	
-🍃果子没熟就掉：
比如小青柑阶段被风吹落，果皮没长够时间，挥发油含量高，又苦又刺激。
	
-🍂熟过头烂掉：
大红柑挂树上太久没摘，果肉腐烂后掉地，果皮可能发霉或营养流失。
	
-🌪️天气捣乱：
台风、暴雨天，果子被打落，落地后沾泥带水，没及时捡会受潮变质。
	
-🌲树体“减负”：
挂果太多，树撑不住，小果子被“淘汰”掉地，这类果子本身发育不良。
	
三、落地皮能买吗？
	
❌ 不建议买！原因有3个：
	
1️⃣品质差：
自然落地的果子，要么没熟（青皮多），要么熟过了（果肉烂），做成陈皮药效弱，喝起来涩口。
	
2️⃣卫生隐患：
掉地上的果子可能沾泥土、虫蚁、细菌，清洗不彻底容易残留杂质。
	
3️⃣商家套路：
有些不良商家会把落地皮混在正常皮里卖，甚至染色冒充高年份陈皮，新手很难分辨。
	
四、怎么避开落地皮？
	
🌟 记住这3招，买皮不踩坑：
	
-🟨看果蒂：
选有“剪刀口”果蒂的（人工采摘痕迹），别买果蒂处平滑的“光屁股”皮。
	
-🟥查颜色：
正常陈皮颜色自然（青→黄→红渐变），落地皮可能局部发黑或有霉斑。
	
-🟫闻味道：
优质陈皮有清新柑香或陈香，落地皮可能有酸败味、霉味或刺激气味。
	
总结：
	
买陈皮记住一句话：“天上不会掉馅饼，地上别捡烂果皮”。
想喝得安心，宁愿多花点钱选树上摘的“枝头皮”，毕竟陈皮是入口的东西，健康最重要！
你买陈皮时遇到过落地皮吗？欢迎评论区分享你的经历～ 😊#陈皮 #新会陈皮 #落地皮与树摘皮 #陈皮知识 #陈皮科普 #落地陈皮","[{""revie"":""momo买点陈皮心好累，都是坑4天前广东赞1柑小铺作者陈皮要找果农买，会比较靠谱，可以多对比4天前广东赞回复""}]","15","柑小铺","momo","https://www.xiaohongshu.com/user/profile/5ed4d3dc0000000001006da6?channel_type=web_note_detail_r10&parent_page_channel_type=web_user_board&xsec_token=ABMROnwjcN7ZYxIW-Haj6RxB94q8j8zobaXM7dH386TE8=&xsec_source=pc_comment","momo","495","98","2727","IP属地：广东","小红书号：784856642","","<div class=""gender"" data-v-4947d265=""""><svg class=""reds-icon"" width=""12"" height=""12"" data-v-4947d265="""" data-v-55b36ac6=""""><use xlink:href=""#female"" data-v-55b36ac6=""""></use></svg><span class=""gender-text"" data-v-4947d265="""">26岁</span></div>"
"1749655239-21","https://www.xiaohongshu.com/search_result?keyword=%25E7%259C%259F%25E5%2581%2587%25E6%2596%25B0%25E4%25BC%259A%25E9%2599%2588%25E7%259A%25AE&source=web_user_page","真假新会陈皮辨别指南！一招教你避坑！","https://sns-webpic-qc.xhscdn.com/202506112317/2181ee4f38e811c841a0a6f2ce93fe77/1040g00831f2ru63s6e6g5o9qmnl0j07ofogrqt0!nc_n_webp_mw_1","","https://www.xiaohongshu.com/search_result/67d63323000000000b016627?xsec_token=AB1o63L01vHPvVim7wuGMwSVIkjR2diVk9IzxS1-YoUQE=&xsec_source=","姐妹们！最近新会陈皮的风刮得超大🔥
但市面上假货泛滥，一不小心就踩雷💣
今天教你几招，轻松辨别真假新会陈皮👇
#### 1️⃣ 看外观
真新会陈皮：表面油室密集，纹理清晰，颜色自然，年份越久颜色越深，但不会过于均匀。
假陈皮：表面光滑，颜色过于统一，甚至有些发黑发亮，一看就是人工处理过的！🙅‍♀️
#### 2️⃣ 闻香气
真新会陈皮：香气浓郁，带有独特的柑橘清香，年份越久香气越醇厚，闻起来很舒服～
假陈皮：要么香气刺鼻，要么几乎没有香味，甚至有一股化学剂的味道，千万别买！🚫
#### 3️⃣ 尝口感
真新会陈皮：泡水后汤色透亮，入口甘甜，回甘持久，喝完喉咙很舒服～
假陈皮：泡水后汤色浑浊，味道苦涩，喝完嘴里发干，完全没有陈皮的醇厚感！😤
#### 4️⃣ 看价格
真新会陈皮：价格偏高，尤其是高年份的，毕竟“一两陈皮一两金”不是开玩笑的！
假陈皮：价格低到离谱，几十块就能买到“十年陈”，姐妹们千万别贪便宜！💸
#### 5️⃣ 查产地
真新会陈皮：产自广东新会，外包装上会有明确的产地标识和防伪码，记得扫码验证！
假陈皮：产地模糊，包装简陋，甚至没有生产信息，一看就是三无产品！🆘
#### 小贴士：
买陈皮一定要认准正规渠道，别为了省钱买到假货，伤身又伤心！💔
赶紧收藏这篇，下次买陈皮再也不怕踩雷啦！✨
#新会陈皮 #养生必备 #避坑指南 #真假辨别 #健康生活#陈皮知识 #新会陈皮科普","[]","1","陈皮汤茶","","","","","","","","","",""
